Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1,Internal_ID2,Internal_Name2,Internal Price2,Internal_ID3,Internal_Name3,Internal Price3
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,,,
14099,F2C-CS1-DC,130019.70000000001,47336.44000000001,45698.14,36985.119999999995,17734,2DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,17735,2DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,,,
14099,F2C-CS1-DC,130019.70000000001,47336.44000000001,45698.14,36985.119999999995,17735,2DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,17734,2DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,,,
14021,OLSW-2DR-LSE-DC,181768.23,46676.350000000006,39033.84000000001,96058.04,16113,2DOLSW-R- 3ID1FS1HR-DC,19516.920000000006,16112,2DOLSW-L- 3ID1FS1HR-DC,19516.920000000006,,,
14099,F2C-CS1-DC,81849.33999999998,48324.179999999986,16627.88,16897.279999999995,17510,2DF2C-R-1ID1FS1RS1HR-DC,8313.94,17509,2DF2C-L-1ID1FS1RS1HR-DC,8313.94,,,
14021,OLSW-2DR-LSE-DC,192575.96000000002,51165.130000000005,41596.60000000001,99814.23000000003,16202,2DOLSW-L- 3ID2FS1HR-DC,20798.300000000007,16203,2DOLSW-R- 3ID2FS1HR-DC,20798.300000000007,,,
14021,OLSW-2DR-LSE-DC,141414.50999999998,42203.2,18440.1,80771.20999999999,16195,2DOLSW-R- 1ID2FS1RS1HR-DC,9220.05,16194,2DOLSW-L- 1ID2FS1RS1HR-DC,9220.05,,,
14099,F2C-CS1-DC,130019.70000000001,47336.44000000001,45698.14,36985.119999999995,17735,2DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,17734,2DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,22849.07,,,
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999997,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999993,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56
14100,F2C-CS2-DC,135891.85,55889.16000000002,44312.29,35690.399999999994,17947,3DF2C-R-2ID1FS3RS1HV-400D-DC,14255.020000000002,17948,3DF2C-M-2ID1FS3RS1HV-400D-DC,16183.730000000001,17946,3DF2C-L-2ID1FS3RS1HV-400D-DC,13873.539999999999
14100,F2C-CS2-DC,111729.28999999995,58700.80999999997,27657.96,25370.519999999997,17601,3DF2C-M-1ID1FS1RS1HR-DC,10659.459999999997,17599,3DF2C-L-1ID1FS1RS1HR-DC,8313.94,17600,3DF2C-R-1ID1FS1RS1HR-DC,8684.56
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.68999999997,59982.889999999985,59564.58,47222.219999999994,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48
14100,F2C-CS2-DC,166769.69,59982.889999999985,59564.58,47222.22,17611,3DF2C-L-3ID1FS1HR-300H-DC,18963.48,17612,3DF2C-R-3ID1FS1HR-300H-DC,18963.48,17613,3DF2C-M-3ID1FS1HR-300H-DC,21637.620000000003
